
# Curve 0 of 1, 10000 points
# Curve title: "TotalMoisture"
# x y type
 0  0.00117622  i
 1  0.00565592  i
 2  0.0124449  i
 3  0.0171988  i
 4  0.0217659  i
 5  0.0274679  i
 6  0.0324885  i
 7  0.0372747  i
 8  0.0424641  i
 9  0.0475722  i
 10  0.0526786  i
 11  0.0579266  i
 12  0.0631035  i
 13  0.068272  i
 14  0.0734231  i
 15  0.0783965  i
 16  0.08346  i
 17  0.0885598  i
 18  0.0935987  i
 19  0.0985028  i
 20  0.103555  i
 21  0.10894  i
 22  0.114268  i
 23  0.119625  i
 24  0.124959  i
 25  0.130255  i
 26  0.135587  i
 27  0.140965  i
 28  0.146363  i
 29  0.151778  i
 30  0.157189  i
 31  0.162642  i
 32  0.168123  i
 33  0.173612  i
 34  0.179113  i
 35  0.184622  i
 36  0.19016  i
 37  0.195724  i
 38  0.201308  i
 39  0.206917  i
 40  0.21256  i
 41  0.218228  i
 42  0.223914  i
 43  0.229625  i
 44  0.235369  i
 45  0.241142  i
 46  0.246947  i
 47  0.252782  i
 48  0.258648  i
 49  0.264553  i
 50  0.270495  i
 51  0.276469  i
 52  0.28248  i
 53  0.288526  i
 54  0.294616  i
 55  0.300747  i
 56  0.306917  i
 57  0.313129  i
 58  0.319388  i
 59  0.325691  i
 60  0.332038  i
 61  0.33843  i
 62  0.34487  i
 63  0.351353  i
 64  0.357885  i
 65  0.364466  i
 66  0.371096  i
 67  0.377775  i
 68  0.384504  i
 69  0.391285  i
 70  0.398119  i
 71  0.405004  i
 72  0.411943  i
 73  0.418936  i
 74  0.425984  i
 75  0.433087  i
 76  0.440246  i
 77  0.447461  i
 78  0.454734  i
 79  0.462063  i
 80  0.469451  i
 81  0.476897  i
 82  0.484401  i
 83  0.491964  i
 84  0.499587  i
 85  0.50727  i
 86  0.515012  i
 87  0.522815  i
 88  0.530678  i
 89  0.538603  i
 90  0.546588  i
 91  0.554634  i
 92  0.562742  i
 93  0.570912  i
 94  0.579143  i
 95  0.587436  i
 96  0.59579  i
 97  0.604207  i
 98  0.612685  i
 99  0.621226  i
 100  0.629828  i
 101  0.638492  i
 102  0.647218  i
 103  0.656006  i
 104  0.664856  i
 105  0.673767  i
 106  0.682739  i
 107  0.691773  i
 108  0.700869  i
 109  0.710025  i
 110  0.719242  i
 111  0.72852  i
 112  0.737858  i
 113  0.747257  i
 114  0.756716  i
 115  0.766234  i
 116  0.775813  i
 117  0.78545  i
 118  0.795147  i
 119  0.804902  i
 120  0.814716  i
 121  0.824588  i
 122  0.834518  i
 123  0.844506  i
 124  0.854551  i
 125  0.864652  i
 126  0.87481  i
 127  0.885024  i
 128  0.895294  i
 129  0.905619  i
 130  0.915999  i
 131  0.926434  i
 132  0.936922  i
 133  0.947465  i
 134  0.95806  i
 135  0.968709  i
 136  0.979409  i
 137  0.990162  i
 138  1.00097  i
 139  1.01182  i
 140  1.02272  i
 141  1.03368  i
 142  1.04468  i
 143  1.05573  i
 144  1.06683  i
 145  1.07798  i
 146  1.08918  i
 147  1.10042  i
 148  1.1117  i
 149  1.12303  i
 150  1.13441  i
 151  1.14583  i
 152  1.15729  i
 153  1.1688  i
 154  1.18035  i
 155  1.19193  i
 156  1.20356  i
 157  1.21523  i
 158  1.22694  i
 159  1.23869  i
 160  1.25048  i
 161  1.2623  i
 162  1.27416  i
 163  1.28605  i
 164  1.29799  i
 165  1.30995  i
 166  1.32195  i
 167  1.33398  i
 168  1.34605  i
 169  1.35814  i
 170  1.37027  i
 171  1.38242  i
 172  1.39461  i
 173  1.40682  i
 174  1.41907  i
 175  1.43133  i
 176  1.44363  i
 177  1.45595  i
 178  1.4683  i
 179  1.48066  i
 180  1.49305  i
 181  1.50547  i
 182  1.5179  i
 183  1.53035  i
 184  1.54282  i
 185  1.55531  i
 186  1.56909  i
 187  1.5829  i
 188  1.59673  i
 189  1.61059  i
 190  1.62447  i
 191  1.63837  i
 192  1.6523  i
 193  1.66625  i
 194  1.68023  i
 195  1.69423  i
 196  1.70826  i
 197  1.72231  i
 198  1.73638  i
 199  1.75047  i
 200  1.76459  i
 201  1.77873  i
 202  1.7929  i
 203  1.80708  i
 204  1.82129  i
 205  1.83552  i
 206  1.84978  i
 207  1.86406  i
 208  1.87837  i
 209  1.8927  i
 210  1.90706  i
 211  1.92145  i
 212  1.93585  i
 213  1.95028  i
 214  1.96473  i
 215  1.97919  i
 216  1.99367  i
 217  2.00817  i
 218  2.02268  i
 219  2.0372  i
 220  2.05174  i
 221  2.06628  i
 222  2.08085  i
 223  2.09542  i
 224  2.11001  i
 225  2.12461  i
 226  2.13922  i
 227  2.15469  i
 228  2.16938  i
 229  2.18481  i
 230  2.19955  i
 231  2.21493  i
 232  2.23036  i
 233  2.24518  i
 234  2.26049  i
 235  2.2758  i
 236  2.29115  i
 237  2.30663  i
 238  2.32149  i
 239  2.33673  i
 240  2.35196  i
 241  2.3672  i
 242  2.38244  i
 243  2.39771  i
 244  2.413  i
 245  2.42841  i
 246  2.4433  i
 247  2.45847  i
 248  2.47365  i
 249  2.48884  i
